test	machine	time	rows	dataset	matches	ndistinct	build	prefetch	table_size	index_size	scan_type	caching	run	value	nfound	cost	duration	point_cheapest	indexscan	bitmapscan	seqscan
btree	i5	1687996772	1000000	cycle	100	10000	master	32	43479	839	indexscan	cached	2	3387	101	402.15	7.394	f	402.15	388.26	55979.21
btree	i5	1687996773	1000000	cycle	100	10000	master	32	43479	839	indexscan	cached	3	4058	101	402.15	7.522	f	402.15	388.26	55979.21
btree	i5	1687996773	1000000	cycle	100	10000	master	32	43479	839	indexscan	cached	4	6473	101	402.15	7.29	f	402.15	388.26	55979.21
btree	i5	1687996774	1000000	cycle	100	10000	master	32	43479	839	indexscan	cached	5	9469	101	402.15	7.417	f	402.15	388.26	55979.21
btree	i5	1687996772	1000000	cycle	100	10000	master	32	43479	839	seqscan	cached	1	304	101	55979.21	144.044	f	402.15	388.26	55979.21
btree	i5	1687996780	1000000	cycle	100	10000	patched	32	43479	839	bitmapscan	cached	1	260	101	388.26	7.243	t	402.15	388.26	55979.21
btree	i5	1687996782	1000000	cycle	100	10000	patched	32	43479	839	bitmapscan	cached	2	3396	101	388.26	7.328	t	402.15	388.26	55979.21
btree	i5	1687996782	1000000	cycle	100	10000	patched	32	43479	839	bitmapscan	cached	3	4586	101	388.26	7.284	t	402.15	388.26	55979.21
btree	i5	1687996783	1000000	cycle	100	10000	patched	32	43479	839	bitmapscan	cached	4	7096	101	388.26	7.266	t	402.15	388.26	55979.21
btree	i5	1687996784	1000000	cycle	100	10000	patched	32	43479	839	bitmapscan	cached	5	8149	101	388.26	7.307	t	402.15	388.26	55979.21
btree	i5	1687996780	1000000	cycle	100	10000	patched	32	43479	839	indexscan	cached	1	663	101	402.15	7.275	f	402.15	388.26	55979.21
btree	i5	1687996781	1000000	cycle	100	10000	patched	32	43479	839	indexscan	cached	2	2031	101	402.15	7.198	f	402.15	388.26	55979.21
btree	i5	1687996782	1000000	cycle	100	10000	patched	32	43479	839	indexscan	cached	3	4036	101	402.15	7.405	f	402.15	388.26	55979.21
btree	i5	1687996783	1000000	cycle	100	10000	patched	32	43479	839	indexscan	cached	4	6726	101	402.15	7.362	f	402.15	388.26	55979.21
btree	i5	1687996783	1000000	cycle	100	10000	patched	32	43479	839	indexscan	cached	5	9794	101	402.15	7.246	f	402.15	388.26	55979.21
btree	i5	1687996781	1000000	cycle	100	10000	patched	32	43479	839	seqscan	cached	1	491	101	55979.21	142.294	f	402.15	388.26	55979.21
btree	i5	1687996662	1000000	cycle	1000	1000	master	32	43479	896	bitmapscan	cached	1	162	1001	3523.17	8.938	t	3965.85	3523.17	55978.9
btree	i5	1687996664	1000000	cycle	1000	1000	master	32	43479	896	bitmapscan	cached	2	202	1001	3523.17	8.905	t	3965.85	3523.17	55978.9
btree	i5	1687996664	1000000	cycle	1000	1000	master	32	43479	896	bitmapscan	cached	3	497	1001	3523.17	8.887	t	3965.85	3523.17	55978.9
btree	i5	1687996665	1000000	cycle	1000	1000	master	32	43479	896	bitmapscan	cached	4	627	1001	3523.17	9.004	t	3965.85	3523.17	55978.9
btree	i5	1687996666	1000000	cycle	1000	1000	master	32	43479	896	bitmapscan	cached	5	912	1001	3523.17	8.888	t	3965.85	3523.17	55978.9
btree	i5	1687996662	1000000	cycle	1000	1000	master	32	43479	896	indexscan	cached	1	47	1001	3965.85	8.534	f	3965.85	3523.17	55978.9
btree	i5	1687996663	1000000	cycle	1000	1000	master	32	43479	896	indexscan	cached	2	278	1001	3965.85	8.467	f	3965.85	3523.17	55978.9
btree	i5	1687996664	1000000	cycle	1000	1000	master	32	43479	896	indexscan	cached	3	496	1001	3965.85	8.402	f	3965.85	3523.17	55978.9
btree	i5	1687996665	1000000	cycle	1000	1000	master	32	43479	896	indexscan	cached	4	774	1001	3965.85	8.474	f	3965.85	3523.17	55978.9
btree	i5	1687996666	1000000	cycle	1000	1000	master	32	43479	896	indexscan	cached	5	956	1001	3965.85	8.306	f	3965.85	3523.17	55978.9
btree	i5	1687996663	1000000	cycle	1000	1000	master	32	43479	896	seqscan	cached	1	59	1001	55978.9	144.449	f	3965.85	3523.17	55978.9
btree	i5	1687996673	1000000	cycle	1000	1000	patched	32	43479	896	bitmapscan	cached	1	189	1001	3523.17	9.022	t	3965.85	3523.17	55978.9
btree	i5	1687996675	1000000	cycle	1000	1000	patched	32	43479	896	bitmapscan	cached	2	291	1001	3523.17	8.834	t	3965.85	3523.17	55978.9
btree	i5	1687996676	1000000	cycle	1000	1000	patched	32	43479	896	bitmapscan	cached	3	529	1001	3523.17	8.957	t	3965.85	3523.17	55978.9
btree	i5	1687996676	1000000	cycle	1000	1000	patched	32	43479	896	bitmapscan	cached	4	778	1001	3523.17	8.851	t	3965.85	3523.17	55978.9
btree	i5	1687996677	1000000	cycle	1000	1000	patched	32	43479	896	bitmapscan	cached	5	925	1001	3523.17	8.952	t	3965.85	3523.17	55978.9
btree	i5	1687996673	1000000	cycle	1000	1000	patched	32	43479	896	indexscan	cached	1	106	1001	3965.85	8.804	f	3965.85	3523.17	55978.9
btree	i5	1687996675	1000000	cycle	1000	1000	patched	32	43479	896	indexscan	cached	2	353	1001	3965.85	8.62	f	3965.85	3523.17	55978.9
btree	i5	1687996675	1000000	cycle	1000	1000	patched	32	43479	896	indexscan	cached	3	520	1001	3965.85	8.545	f	3965.85	3523.17	55978.9
btree	i5	1687996676	1000000	cycle	1000	1000	patched	32	43479	896	indexscan	cached	4	730	1001	3965.85	8.727	f	3965.85	3523.17	55978.9
btree	i5	1687996677	1000000	cycle	1000	1000	patched	32	43479	896	indexscan	cached	5	906	1001	3965.85	8.533	f	3965.85	3523.17	55978.9
btree	i5	1687996674	1000000	cycle	1000	1000	patched	32	43479	896	seqscan	cached	1	121	1001	55978.9	143.466	f	3965.85	3523.17	55978.9
btree	i5	1687996725	1000000	cycle	10000	100	master	32	43479	852	bitmapscan	cached	1	8	10001	22860.73	23.678	t	34350.29	23302.71	55978.9
btree	i5	1687996728	1000000	cycle	10000	100	master	32	43479	852	bitmapscan	cached	2	39	10001	23894.18	23.579	t	34350.29	23302.71	55978.9
btree	i5	1687996731	1000000	cycle	10000	100	master	32	43479	852	bitmapscan	cached	3	43	10001	23302.71	23.999	t	34350.29	23302.71	55978.9
btree	i5	1687996733	1000000	cycle	10000	100	master	32	43479	852	bitmapscan	cached	4	64	10001	23139.1	23.63	t	34350.29	23302.71	55978.9
btree	i5	1687996735	1000000	cycle	10000	100	master	32	43479	852	bitmapscan	cached	5	81	10001	24211.71	24.115	t	34350.29	23302.71	55978.9
btree	i5	1687996724	1000000	cycle	10000	100	master	32	43479	852	indexscan	cached	1	1	10001	34350.29	19.603	f	34350.29	23302.71	55978.9
btree	i5	1687996728	1000000	cycle	10000	100	master	32	43479	852	indexscan	cached	2	35	10001	38017.71	18.998	f	34350.29	23302.71	55978.9
btree	i5	1687996730	1000000	cycle	10000	100	master	32	43479	852	indexscan	cached	3	57	10001	34237.71	19.771	f	34350.29	23302.71	55978.9
btree	i5	1687996732	1000000	cycle	10000	100	master	32	43479	852	indexscan	cached	4	67	10001	34350.29	19.05	f	34350.29	23302.71	55978.9
btree	i5	1687996735	1000000	cycle	10000	100	master	32	43479	852	indexscan	cached	5	90	10001	38230.86	19.386	f	34350.29	23302.71	55978.9
btree	i5	1687996726	1000000	cycle	10000	100	master	32	43479	852	seqscan	cached	1	10	10001	55978.9	149.661	f	34350.29	23302.71	55978.9
btree	i5	1687996757	1000000	cycle	10000	100	patched	32	43479	852	bitmapscan	cached	1	0	1	8.45	7.099	t	37800.57	23519.69	55978.9
btree	i5	1687996759	1000000	cycle	10000	100	patched	32	43479	852	bitmapscan	cached	2	33	10001	22748.35	23.426	t	37800.57	23519.69	55978.9
btree	i5	1687996760	1000000	cycle	10000	100	patched	32	43479	852	bitmapscan	cached	3	46	10001	24938.3	24.129	t	37800.57	23519.69	55978.9
btree	i5	1687996761	1000000	cycle	10000	100	patched	32	43479	852	bitmapscan	cached	4	79	10001	23519.69	23.179	t	37800.57	23519.69	55978.9
btree	i5	1687996762	1000000	cycle	10000	100	patched	32	43479	852	bitmapscan	cached	5	82	10001	23627.65	23.589	t	37800.57	23519.69	55978.9
btree	i5	1687996756	1000000	cycle	10000	100	patched	32	43479	852	indexscan	cached	1	6	10001	34784.57	19.799	f	37800.57	23519.69	55978.9
btree	i5	1687996758	1000000	cycle	10000	100	patched	32	43479	852	indexscan	cached	2	23	10001	35327.43	20.07	f	37800.57	23519.69	55978.9
btree	i5	1687996759	1000000	cycle	10000	100	patched	32	43479	852	indexscan	cached	3	56	10001	38017.71	19.95	f	37800.57	23519.69	55978.9
btree	i5	1687996760	1000000	cycle	10000	100	patched	32	43479	852	indexscan	cached	4	74	10001	37800.57	19.761	f	37800.57	23519.69	55978.9
btree	i5	1687996761	1000000	cycle	10000	100	patched	32	43479	852	indexscan	cached	5	100	10001	40656	20.239	f	37800.57	23519.69	55978.9
btree	i5	1687996758	1000000	cycle	10000	100	patched	32	43479	852	seqscan	cached	1	17	10001	55978.9	148.224	f	37800.57	23519.69	55978.9
btree	i5	1687996822	1000000	cycle	100000	10	master	32	43479	850	bitmapscan	cached	1	1	100001	45806.04	104.256	t	174138.22	45825.55	55979.21
btree	i5	1687996825	1000000	cycle	100000	10	master	32	43479	850	bitmapscan	cached	2	2	100001	45825.55	104.382	t	174138.22	45825.55	55979.21
btree	i5	1687996827	1000000	cycle	100000	10	master	32	43479	850	bitmapscan	cached	3	4	100001	45877.43	104.999	t	174138.22	45825.55	55979.21
btree	i5	1687996830	1000000	cycle	100000	10	master	32	43479	850	bitmapscan	cached	4	7	100001	45824.88	104.165	t	174138.22	45825.55	55979.21
btree	i5	1687996832	1000000	cycle	100000	10	master	32	43479	850	bitmapscan	cached	5	10	100001	45850.49	104.881	t	174138.22	45825.55	55979.21
btree	i5	1687996821	1000000	cycle	100000	10	master	32	43479	850	indexscan	cached	1	2	100001	174137.02	80.419	f	174138.22	45825.55	55979.21
btree	i5	1687996824	1000000	cycle	100000	10	master	32	43479	850	indexscan	cached	2	3	100001	174200.15	83.226	f	174138.22	45825.55	55979.21
btree	i5	1687996826	1000000	cycle	100000	10	master	32	43479	850	indexscan	cached	3	6	100001	174138.22	81.654	f	174138.22	45825.55	55979.21
btree	i5	1687996828	1000000	cycle	100000	10	master	32	43479	850	indexscan	cached	4	7	100001	174136.42	82.556	f	174138.22	45825.55	55979.21
btree	i5	1687996831	1000000	cycle	100000	10	master	32	43479	850	indexscan	cached	5	9	100001	174157.8	81.097	f	174138.22	45825.55	55979.21
btree	i5	1687996823	1000000	cycle	100000	10	master	32	43479	850	seqscan	cached	1	1	100001	55979.21	185.032	f	174138.22	45825.55	55979.21
btree	i5	1687996844	1000000	cycle	100000	10	patched	32	43479	850	bitmapscan	cached	1	1	100001	45806.04	103.562	t	174165	45856.57	55979.21
btree	i5	1687996847	1000000	cycle	100000	10	patched	32	43479	850	bitmapscan	cached	2	4	100001	45877.43	103.367	t	174165	45856.57	55979.21
btree	i5	1687996849	1000000	cycle	100000	10	patched	32	43479	850	bitmapscan	cached	3	5	100001	45860.62	103.357	t	174165	45856.57	55979.21
btree	i5	1687996851	1000000	cycle	100000	10	patched	32	43479	850	bitmapscan	cached	4	7	100001	45824.88	103.495	t	174165	45856.57	55979.21
btree	i5	1687996853	1000000	cycle	100000	10	patched	32	43479	850	bitmapscan	cached	5	8	100001	45856.57	104.888	t	174165	45856.57	55979.21
btree	i5	1687996842	1000000	cycle	100000	10	patched	32	43479	850	indexscan	cached	1	0	1	8.4	7.385	f	174165	45856.57	55979.21
btree	i5	1687996845	1000000	cycle	100000	10	patched	32	43479	850	indexscan	cached	2	3	100001	174200.15	86.95	f	174165	45856.57	55979.21
btree	i5	1687996848	1000000	cycle	100000	10	patched	32	43479	850	indexscan	cached	3	5	100001	174168.59	82.452	f	174165	45856.57	55979.21
btree	i5	1687996850	1000000	cycle	100000	10	patched	32	43479	850	indexscan	cached	4	8	100001	174165	82.61	f	174165	45856.57	55979.21
btree	i5	1687996852	1000000	cycle	100000	10	patched	32	43479	850	indexscan	cached	5	9	100001	174157.8	82.317	f	174165	45856.57	55979.21
btree	i5	1687996844	1000000	cycle	100000	10	patched	32	43479	850	seqscan	cached	1	0	1	55979.21	143.183	f	174165	45856.57	55979.21
btree	i5	1687996586	1000000	random	1	1000000	master	0	43479	2408	bitmapscan	cached	1	42689	1	12.42	7.08	t	12.46	12.42	55978.9
btree	i5	1687996588	1000000	random	1	1000000	master	0	43479	2408	bitmapscan	cached	2	258696	1	12.42	7.076	t	12.46	12.42	55978.9
btree	i5	1687996589	1000000	random	1	1000000	master	0	43479	2408	bitmapscan	cached	3	528830	1	12.42	7.021	t	12.46	12.42	55978.9
btree	i5	1687996589	1000000	random	1	1000000	master	0	43479	2408	bitmapscan	cached	4	732845	1	12.42	7.233	t	12.46	12.42	55978.9
btree	i5	1687996590	1000000	random	1	1000000	master	0	43479	2408	bitmapscan	cached	5	950542	2	12.42	7.255	t	12.46	12.42	55978.9
btree	i5	1687996586	1000000	random	1	1000000	master	0	43479	2408	indexscan	cached	1	128857	3	12.46	7.198	f	12.46	12.42	55978.9
btree	i5	1687996588	1000000	random	1	1000000	master	0	43479	2408	indexscan	cached	2	342277	1	12.46	6.978	f	12.46	12.42	55978.9
btree	i5	1687996588	1000000	random	1	1000000	master	0	43479	2408	indexscan	cached	3	576325	1	12.46	7.226	f	12.46	12.42	55978.9
btree	i5	1687996589	1000000	random	1	1000000	master	0	43479	2408	indexscan	cached	4	724381	2	12.46	7.205	f	12.46	12.42	55978.9
btree	i5	1687996590	1000000	random	1	1000000	master	0	43479	2408	indexscan	cached	5	911724	1	12.46	7.15	f	12.46	12.42	55978.9
btree	i5	1687996587	1000000	random	1	1000000	master	0	43479	2408	seqscan	cached	1	173669	1	55978.9	144.689	f	12.46	12.42	55978.9
btree	i5	1687996595	1000000	random	1	1000000	patched	0	43479	2408	bitmapscan	cached	1	112855	1	12.42	6.979	t	12.46	12.42	55978.9
btree	i5	1687996597	1000000	random	1	1000000	patched	0	43479	2408	bitmapscan	cached	2	347225	2	12.42	6.934	t	12.46	12.42	55978.9
btree	i5	1687996598	1000000	random	1	1000000	patched	0	43479	2408	bitmapscan	cached	3	537329	1	12.42	6.985	t	12.46	12.42	55978.9
btree	i5	1687996598	1000000	random	1	1000000	patched	0	43479	2408	bitmapscan	cached	4	741006	2	12.42	6.756	t	12.46	12.42	55978.9
btree	i5	1687996599	1000000	random	1	1000000	patched	0	43479	2408	bitmapscan	cached	5	855566	1	12.42	7.158	t	12.46	12.42	55978.9
btree	i5	1687996595	1000000	random	1	1000000	patched	0	43479	2408	indexscan	cached	1	130301	1	12.46	7.181	f	12.46	12.42	55978.9
btree	i5	1687996597	1000000	random	1	1000000	patched	0	43479	2408	indexscan	cached	2	256657	1	12.46	7.237	f	12.46	12.42	55978.9
btree	i5	1687996597	1000000	random	1	1000000	patched	0	43479	2408	indexscan	cached	3	459020	1	12.46	7.147	f	12.46	12.42	55978.9
btree	i5	1687996598	1000000	random	1	1000000	patched	0	43479	2408	indexscan	cached	4	778279	3	12.46	6.896	f	12.46	12.42	55978.9
btree	i5	1687996599	1000000	random	1	1000000	patched	0	43479	2408	indexscan	cached	5	810080	2	12.46	7.141	f	12.46	12.42	55978.9
btree	i5	1687996596	1000000	random	1	1000000	patched	0	43479	2408	seqscan	cached	1	91281	1	55978.9	142.671	f	12.46	12.42	55978.9
btree	i5	1687996491	1000000	random	10	100000	master	0	43479	1136	bitmapscan	cached	1	8523	10	48.12	6.948	t	48.62	48.12	55979.21
btree	i5	1687996493	1000000	random	10	100000	master	0	43479	1136	bitmapscan	cached	2	36142	19	48.12	7.211	t	48.62	48.12	55979.21
btree	i5	1687996493	1000000	random	10	100000	master	0	43479	1136	bitmapscan	cached	3	43694	15	48.12	7.193	t	48.62	48.12	55979.21
btree	i5	1687996494	1000000	random	10	100000	master	0	43479	1136	bitmapscan	cached	4	62976	10	48.12	7.18	t	48.62	48.12	55979.21
btree	i5	1687996495	1000000	random	10	100000	master	0	43479	1136	bitmapscan	cached	5	90812	11	48.12	7.35	t	48.62	48.12	55979.21
btree	i5	1687996491	1000000	random	10	100000	master	0	43479	1136	indexscan	cached	1	9805	5	48.62	7.204	f	48.62	48.12	55979.21
btree	i5	1687996492	1000000	random	10	100000	master	0	43479	1136	indexscan	cached	2	22085	9	48.62	6.842	f	48.62	48.12	55979.21
btree	i5	1687996493	1000000	random	10	100000	master	0	43479	1136	indexscan	cached	3	53612	11	48.62	7.084	f	48.62	48.12	55979.21
btree	i5	1687996494	1000000	random	10	100000	master	0	43479	1136	indexscan	cached	4	74771	7	48.62	7.101	f	48.62	48.12	55979.21
btree	i5	1687996494	1000000	random	10	100000	master	0	43479	1136	indexscan	cached	5	87065	14	48.62	7.132	f	48.62	48.12	55979.21
btree	i5	1687996492	1000000	random	10	100000	master	0	43479	1136	seqscan	cached	1	19778	7	55979.21	145.357	f	48.62	48.12	55979.21
btree	i5	1687996500	1000000	random	10	100000	patched	0	43479	1136	bitmapscan	cached	1	17623	11	48.12	7.099	t	48.62	48.12	55979.21
btree	i5	1687996502	1000000	random	10	100000	patched	0	43479	1136	bitmapscan	cached	2	26423	13	48.12	7.082	t	48.62	48.12	55979.21
btree	i5	1687996502	1000000	random	10	100000	patched	0	43479	1136	bitmapscan	cached	3	51618	12	48.12	6.981	t	48.62	48.12	55979.21
btree	i5	1687996503	1000000	random	10	100000	patched	0	43479	1136	bitmapscan	cached	4	77638	7	48.12	7.261	t	48.62	48.12	55979.21
btree	i5	1687996504	1000000	random	10	100000	patched	0	43479	1136	bitmapscan	cached	5	85947	9	48.12	7.2	t	48.62	48.12	55979.21
btree	i5	1687996500	1000000	random	10	100000	patched	0	43479	1136	indexscan	cached	1	8538	8	48.62	7.133	f	48.62	48.12	55979.21
btree	i5	1687996501	1000000	random	10	100000	patched	0	43479	1136	indexscan	cached	2	35235	12	48.62	7.198	f	48.62	48.12	55979.21
btree	i5	1687996502	1000000	random	10	100000	patched	0	43479	1136	indexscan	cached	3	51657	11	48.62	7.101	f	48.62	48.12	55979.21
btree	i5	1687996503	1000000	random	10	100000	patched	0	43479	1136	indexscan	cached	4	72034	9	48.62	7.213	f	48.62	48.12	55979.21
btree	i5	1687996503	1000000	random	10	100000	patched	0	43479	1136	indexscan	cached	5	85452	16	48.62	7.305	f	48.62	48.12	55979.21
btree	i5	1687996501	1000000	random	10	100000	patched	0	43479	1136	seqscan	cached	1	6585	5	55979.21	142.948	f	48.62	48.12	55979.21
btree	i5	1687996564	1000000	random	100	10000	master	0	43479	870	bitmapscan	cached	1	540	85	392.06	7.437	t	406.17	392.06	55978.9
btree	i5	1687996566	1000000	random	100	10000	master	0	43479	870	bitmapscan	cached	2	2560	109	392.06	7.739	t	406.17	392.06	55978.9
btree	i5	1687996567	1000000	random	100	10000	master	0	43479	870	bitmapscan	cached	3	4747	99	392.06	7.595	t	406.17	392.06	55978.9
btree	i5	1687996567	1000000	random	100	10000	master	0	43479	870	bitmapscan	cached	4	6281	106	392.06	7.4	t	406.17	392.06	55978.9
btree	i5	1687996568	1000000	random	100	10000	master	0	43479	870	bitmapscan	cached	5	8982	98	392.06	7.421	t	406.17	392.06	55978.9
btree	i5	1687996564	1000000	random	100	10000	master	0	43479	870	indexscan	cached	1	1436	105	406.17	7.242	f	406.17	392.06	55978.9
btree	i5	1687996566	1000000	random	100	10000	master	0	43479	870	indexscan	cached	2	3130	118	406.17	7.348	f	406.17	392.06	55978.9
btree	i5	1687996566	1000000	random	100	10000	master	0	43479	870	indexscan	cached	3	5862	101	406.17	7.323	f	406.17	392.06	55978.9
btree	i5	1687996567	1000000	random	100	10000	master	0	43479	870	indexscan	cached	4	7078	111	406.17	7.464	f	406.17	392.06	55978.9
btree	i5	1687996568	1000000	random	100	10000	master	0	43479	870	indexscan	cached	5	9459	100	406.17	7.409	f	406.17	392.06	55978.9
btree	i5	1687996565	1000000	random	100	10000	master	0	43479	870	seqscan	cached	1	1898	105	55978.9	143.13	f	406.17	392.06	55978.9
btree	i5	1687996574	1000000	random	100	10000	patched	0	43479	870	bitmapscan	cached	1	1280	93	392.06	7.268	t	406.17	392.06	55978.9
btree	i5	1687996575	1000000	random	100	10000	patched	0	43479	870	bitmapscan	cached	2	2569	101	392.06	7.316	t	406.17	392.06	55978.9
btree	i5	1687996576	1000000	random	100	10000	patched	0	43479	870	bitmapscan	cached	3	5053	95	392.06	7.167	t	406.17	392.06	55978.9
btree	i5	1687996577	1000000	random	100	10000	patched	0	43479	870	bitmapscan	cached	4	7190	112	392.06	7.439	t	406.17	392.06	55978.9
btree	i5	1687996577	1000000	random	100	10000	patched	0	43479	870	bitmapscan	cached	5	9560	106	392.06	7.501	t	406.17	392.06	55978.9
btree	i5	1687996573	1000000	random	100	10000	patched	0	43479	870	indexscan	cached	1	689	83	406.17	7.107	f	406.17	392.06	55978.9
btree	i5	1687996575	1000000	random	100	10000	patched	0	43479	870	indexscan	cached	2	3948	94	406.17	7.457	f	406.17	392.06	55978.9
btree	i5	1687996576	1000000	random	100	10000	patched	0	43479	870	indexscan	cached	3	5189	101	406.17	7.294	f	406.17	392.06	55978.9
btree	i5	1687996576	1000000	random	100	10000	patched	0	43479	870	indexscan	cached	4	6392	106	406.17	7.086	f	406.17	392.06	55978.9
btree	i5	1687996577	1000000	random	100	10000	patched	0	43479	870	indexscan	cached	5	9291	107	406.17	7.306	f	406.17	392.06	55978.9
btree	i5	1687996574	1000000	random	100	10000	patched	0	43479	870	seqscan	cached	1	667	90	55978.9	142.142	f	406.17	392.06	55978.9
btree	i5	1687996464	1000000	random	1000	1000	master	0	43479	888	bitmapscan	cached	1	149	1020	3519.82	9.051	t	3961.85	3519.82	55978.9
btree	i5	1687996467	1000000	random	1000	1000	master	0	43479	888	bitmapscan	cached	2	279	1070	3519.82	8.977	t	3961.85	3519.82	55978.9
btree	i5	1687996468	1000000	random	1000	1000	master	0	43479	888	bitmapscan	cached	3	458	998	3519.82	8.761	t	3961.85	3519.82	55978.9
btree	i5	1687996469	1000000	random	1000	1000	master	0	43479	888	bitmapscan	cached	4	759	984	3519.82	8.921	t	3961.85	3519.82	55978.9
btree	i5	1687996470	1000000	random	1000	1000	master	0	43479	888	bitmapscan	cached	5	839	993	3519.82	9.02	t	3961.85	3519.82	55978.9
btree	i5	1687996464	1000000	random	1000	1000	master	0	43479	888	indexscan	cached	1	31	1016	3961.85	9.647	f	3961.85	3519.82	55978.9
btree	i5	1687996467	1000000	random	1000	1000	master	0	43479	888	indexscan	cached	2	322	1022	3961.85	8.81	f	3961.85	3519.82	55978.9
btree	i5	1687996468	1000000	random	1000	1000	master	0	43479	888	indexscan	cached	3	586	959	3961.85	8.507	f	3961.85	3519.82	55978.9
btree	i5	1687996469	1000000	random	1000	1000	master	0	43479	888	indexscan	cached	4	760	1025	3961.85	8.481	f	3961.85	3519.82	55978.9
btree	i5	1687996470	1000000	random	1000	1000	master	0	43479	888	indexscan	cached	5	917	1007	3961.85	10.999	f	3961.85	3519.82	55978.9
btree	i5	1687996465	1000000	random	1000	1000	master	0	43479	888	seqscan	cached	1	121	968	55978.9	144.709	f	3961.85	3519.82	55978.9
btree	i5	1687996477	1000000	random	1000	1000	patched	0	43479	888	bitmapscan	cached	1	96	1050	3519.82	8.88	t	3961.85	3519.82	55978.9
